File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/coreutils/rerolled/rerolledlib unictype libcoreutils_a-ctype_digit.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-mbsrtowcs-state.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc shred.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-memset_explicit.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc sha224sum-digest.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-hash-pjw.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-dirname.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledgnulib-tests getlocalename_l-unsafe.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc kill.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc false.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-vaszprintf.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-randperm.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-posixtm.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc sync.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-localcharset.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-str_endswith.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-dtimespec-bound.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-memcasecmp.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc pinky.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-dup-safer.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc readlink.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc basenc-basenc.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-copy-acl.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-backup-rename.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc iopoll.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc nl.c,0,0,0,0,1
../samples/decompilations/coreutils/lib libcoreutils_a-randread.c,0,3,2,5,1700
../samples/decompilations/coreutils/lib libcoreutils_a-heap.c,0,1,1,2,1043
../samples/decompilations/coreutils/lib libcoreutils_a-se-label.c,0,0,0,0,207
../samples/decompilations/coreutils/lib libcoreutils_a-c32isblank.c,0,0,0,0,34
../samples/decompilations/coreutils/lib libcoreutils_a-sha256.c,0,0,0,0,1631
../samples/decompilations/coreutils/lib libcoreutils_a-canonicalize.c,0,2,8,10,3666
../samples/decompilations/coreutils/gnulib-tests bench_sha224-bench-sha224.c,0,0,2,2,867
../samples/decompilations/coreutils/src sort.c,2,50,57,109,51190
../samples/decompilations/coreutils/src ls-vdir.c,0,0,0,0,1
../samples/decompilations/coreutils/lib libcoreutils_a-nl_langinfo.c,0,0,0,0,38
../samples/decompilations/coreutils/lib libcoreutils_a-chmodat.c,0,0,0,0,99
../samples/decompilations/coreutils/lib libcoreutils_a-crc.c,0,0,2,2,822
../samples/decompilations/coreutils/src force-link.c,0,0,0,0,1278
../samples/decompilations/coreutils/lib libcoreutils_a-stripslash.c,0,0,0,0,118
../samples/decompilations/coreutils/gnulib-tests localename.c,1,0,2,3,1283
../samples/decompilations/coreutils/lib libcoreutils_a-fopen-safer.c,0,0,0,0,300
../samples/decompilations/coreutils/lib libcoreutils_a-xmalloc.c,0,0,0,0,2451
../samples/decompilations/coreutils/lib glthread libcoreutils_a-tls.c,0,0,0,0,1
../samples/decompilations/coreutils/lib libcoreutils_a-md5.c,0,0,0,0,844
../samples/decompilations/coreutils/lib libcoreutils_a-pipe-safer.c,0,0,0,0,180
../samples/decompilations/coreutils/src paste.c,0,5,6,11,5842
../samples/decompilations/coreutils/lib libcoreutils_a-mgetgroups.c,0,1,1,2,925
../samples/decompilations/coreutils/lib libcoreutils_a-endian.c,0,0,0,0,1
../samples/decompilations/coreutils/lib libcoreutils_a-dtotimespec.c,0,0,0,0,238
../samples/decompilations/coreutils/lib unictype libcoreutils_a-ctype_digit.c,0,0,0,0,171
../samples/decompilations/coreutils/lib libcoreutils_a-xnanosleep.c,0,0,2,2,261
../samples/decompilations/coreutils/lib libcoreutils_a-dtoastr.c,0,1,0,1,613
../samples/decompilations/coreutils/src expand.c,0,1,4,5,3919
../samples/decompilations/coreutils/src nohup.c,0,1,1,2,2900
../samples/decompilations/coreutils/lib libcoreutils_a-filemode.c,0,0,0,0,771
../samples/decompilations/coreutils/lib libcoreutils_a-sig-handler.c,0,0,0,0,30
../samples/decompilations/coreutils/lib libcoreutils_a-mini-mpq-gnulib.c,0,1,1,2,5391
../samples/decompilations/coreutils/lib libcoreutils_a-careadlinkat.c,0,0,1,1,802
../samples/decompilations/coreutils/lib libcoreutils_a-readutmp.c,0,2,6,8,3421
../samples/decompilations/coreutils/lib libcoreutils_a-xtime.c,0,0,0,0,169
../samples/decompilations/coreutils/lib libcoreutils_a-mkdir-p.c,0,0,0,0,1179
../samples/decompilations/coreutils/lib libcoreutils_a-wctype-h.c,0,0,0,0,1
../samples/decompilations/coreutils/lib libcoreutils_a-acl-errno-valid.c,0,0,0,0,69
../samples/decompilations/coreutils/lib libcoreutils_a-fopen.c,0,1,1,2,1322
../samples/decompilations/coreutils/lib libcoreutils_a-ialloc.c,0,0,0,0,197
../samples/decompilations/coreutils/lib libcoreutils_a-vfzprintf.c,0,0,0,0,358
../samples/decompilations/coreutils/lib libcoreutils_a-xsize.c,0,0,0,0,335
../samples/decompilations/coreutils/lib libcoreutils_a-u64.c,0,0,0,0,53
../samples/decompilations/coreutils/lib libcoreutils_a-unistd.c,0,0,0,0,1
../samples/decompilations/coreutils/lib libcoreutils_a-same.c,0,0,0,0,567
