File,for loops,while loops,do-while loops,total
../samples/decompilations/godot/servers audio effects reverb_filter.linuxbsd.editor.x86_64.c,1,1,14,2
../samples/decompilations/godot/editor gui editor_spin_slider.linuxbsd.editor.x86_64.c,6,12,28,18
../samples/decompilations/godot/platform windows export export.linuxbsd.editor.x86_64.c,0,0,3,0
../samples/decompilations/godot/thirdparty miniupnpc src addr_is_reserved.linuxbsd.editor.x86_64.c,0,0,1,0
../samples/decompilations/godot/servers rendering storage camera_attributes_storage.linuxbsd.editor.x86_64.c,0,0,7,0
../samples/decompilations/godot/thirdparty libtheora huffdec.linuxbsd.editor.x86_64.c,0,14,13,14
../samples/decompilations/godot/scene 3d physics joints joint_3d.linuxbsd.editor.x86_64.c,4,3,16,7
../samples/decompilations/godot/core core_globals.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty pcre2 src pcre2_auto_possess_32.linuxbsd.editor.x86_64.c,1,3,9,4
../samples/decompilations/godot/thirdparty miniupnpc src minissdpc.linuxbsd.editor.x86_64.c,2,2,19,4
../samples/decompilations/godot/servers text text_server_extension.linuxbsd.editor.x86_64.c,4,3,215,7
../samples/decompilations/godot/platform linuxbsd freedesktop_screensaver.linuxbsd.editor.x86_64.c,0,0,2,0
../samples/decompilations/godot/thirdparty openxr src loader loader_logger_recorders.linuxbsd.editor.x86_64.c,0,0,4,0
../samples/decompilations/godot/thirdparty libpng pngrtran.linuxbsd.editor.x86_64.c,1,17,125,18
../samples/decompilations/godot/editor plugins editor_resource_tooltip_plugins.linuxbsd.editor.x86_64.c,12,2,18,14
../samples/decompilations/godot/modules multiplayer scene_rpc_interface.linuxbsd.editor.x86_64.c,2,14,66,16
../samples/decompilations/godot/scene resources placeholder_textures.linuxbsd.editor.x86_64.c,10,0,17,10
../samples/decompilations/godot/thirdparty meshoptimizer stripifier.linuxbsd.editor.x86_64.c,2,1,6,3
../samples/decompilations/godot/modules jolt_physics objects jolt_shaped_object_3d.linuxbsd.editor.x86_64.c,3,2,18,5
../samples/decompilations/godot/thirdparty libwebp sharpyuv sharpyuv.linuxbsd.editor.x86_64.c,0,3,16,3
../samples/decompilations/godot/thirdparty msdfgen core msdfgen.linuxbsd.editor.x86_64.c,0,8,56,8
../samples/decompilations/godot/scene 3d look_at_modifier_3d.linuxbsd.editor.x86_64.c,5,2,8,7
../samples/decompilations/godot/core variant variant_call.linuxbsd.editor.x86_64.c,4,119,1247,123
../samples/decompilations/godot/editor plugins voxel_gi_editor_plugin.linuxbsd.editor.x86_64.c,8,4,14,12
../samples/decompilations/godot/drivers register_driver_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common unistr_case.linuxbsd.editor.x86_64.c,0,1,0,1
../samples/decompilations/godot/thirdparty libwebp src dsp upsampling_sse2.linuxbsd.editor.x86_64.c,7,0,14,7
../samples/decompilations/godot/core variant variant_op.linuxbsd.editor.x86_64.c,1,6,421,7
../samples/decompilations/godot/editor rename_dialog.linuxbsd.editor.x86_64.c,13,10,24,23
../samples/decompilations/godot/servers rendering renderer_rd storage_rd render_scene_buffers_rd.linuxbsd.editor.x86_64.c,9,16,79,25
../samples/decompilations/godot/servers rendering renderer_rd storage_rd utilities.linuxbsd.editor.x86_64.c,0,6,14,6
../samples/decompilations/godot/modules noise noise_texture_3d.linuxbsd.editor.x86_64.c,6,10,46,16
../samples/decompilations/godot/core variant variant_utility.linuxbsd.editor.x86_64.c,3,18,221,21
../samples/decompilations/godot/drivers gles3 rasterizer_canvas_gles3.linuxbsd.editor.x86_64.c,0,47,76,47
../samples/decompilations/godot/scene 3d marker_3d.linuxbsd.editor.x86_64.c,4,0,7,4
../samples/decompilations/godot/servers xr xr_positional_tracker.linuxbsd.editor.x86_64.c,6,7,43,13
../samples/decompilations/godot/thirdparty icu4c common ubidi_props.linuxbsd.editor.x86_64.c,0,2,3,2
../samples/decompilations/godot/thirdparty icu4c common propname.linuxbsd.editor.x86_64.c,0,1,13,1
../samples/decompilations/godot/scene 2d tile_map.linuxbsd.editor.x86_64.c,28,16,87,44
../samples/decompilations/godot/editor gui editor_validation_panel.linuxbsd.editor.x86_64.c,11,6,28,17
../samples/decompilations/godot/thirdparty mbedtls library net_sockets.linuxbsd.editor.x86_64.c,3,1,3,4
../samples/decompilations/godot/modules gdscript language_server gdscript_text_document.linuxbsd.editor.x86_64.c,9,9,36,18
../samples/decompilations/godot/scene 3d spring_bone_collision_capsule_3d.linuxbsd.editor.x86_64.c,5,0,12,5
../samples/decompilations/godot/scene 2d marker_2d.linuxbsd.editor.x86_64.c,5,0,10,5
../samples/decompilations/godot/modules jolt_physics register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/platform linuxbsd x11 dynwrappers xinput2-so_wrap.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision GroupFilter.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty brotli dec decode.linuxbsd.editor.x86_64.c,5,17,57,22
../samples/decompilations/godot/thirdparty meshoptimizer vertexfilter.linuxbsd.editor.x86_64.c,0,2,15,2
../samples/decompilations/godot/scene 3d physics kinematic_collision_3d.linuxbsd.editor.x86_64.c,0,2,18,2
../samples/decompilations/godot/editor plugins particle_process_material_editor_plugin.linuxbsd.editor.x86_64.c,14,9,18,23
../samples/decompilations/godot/modules cvtt register_types.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene register_scene_types.linuxbsd.editor.x86_64.c,93,3,41,96
../samples/decompilations/godot/thirdparty brotli common dictionary.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules openxr scene openxr_hand.linuxbsd.editor.x86_64.c,5,0,25,5
../samples/decompilations/godot/servers rendering renderer_rd framebuffer_cache_rd.linuxbsd.editor.x86_64.c,2,4,26,6
../samples/decompilations/godot/editor plugins audio_stream_randomizer_editor_plugin.linuxbsd.editor.x86_64.c,4,3,13,7
../samples/decompilations/godot/scene 3d remote_transform_3d.linuxbsd.editor.x86_64.c,4,4,18,8
../samples/decompilations/godot/thirdparty pcre2 src pcre2_error_32.linuxbsd.editor.x86_64.c,0,0,3,0
../samples/decompilations/godot/core variant array.linuxbsd.editor.x86_64.c,1,49,89,50
../samples/decompilations/godot/thirdparty icu4c common normalizer2.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape RotatedTranslatedShape.linuxbsd.editor.x86_64.c,0,0,16,0
../samples/decompilations/godot/thirdparty icu4c common ucol_swp.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty jolt_physics Jolt Core Color.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty harfbuzz src hb-subset-input.linuxbsd.editor.x86_64.c,2,10,28,12
../samples/decompilations/godot/modules godot_physics_2d godot_broad_phase_2d.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules bcdec image_decompress_bcdec.linuxbsd.editor.x86_64.c,0,1,35,1
../samples/decompilations/godot/thirdparty libwebp src utils random_utils.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene 3d physics physics_body_3d.linuxbsd.editor.x86_64.c,9,1,25,10
../samples/decompilations/godot/modules interactive_music audio_stream_playlist.linuxbsd.editor.x86_64.c,13,9,41,22
../samples/decompilations/godot/thirdparty zstd compress huf_compress.linuxbsd.editor.x86_64.c,9,15,95,24
../samples/decompilations/godot/thirdparty libwebp sharpyuv sharpyuv_dsp.linuxbsd.editor.x86_64.c,0,0,3,0
../samples/decompilations/godot/editor plugins gizmos collision_polygon_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,9,8,34,17
../samples/decompilations/godot/thirdparty mbedtls library ssl_tls.linuxbsd.editor.x86_64.c,21,9,19,30
../samples/decompilations/godot/thirdparty libvorbis registry.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor editor_interface.linuxbsd.editor.x86_64.c,5,17,70,22
../samples/decompilations/godot/modules gdscript language_server gdscript_language_protocol.linuxbsd.editor.x86_64.c,6,11,46,17
../samples/decompilations/godot/editor find_in_files.linuxbsd.editor.x86_64.c,15,37,92,52
../samples/decompilations/godot/scene 2d physics character_body_2d.linuxbsd.editor.x86_64.c,10,6,22,16
../samples/decompilations/godot/thirdparty mbedtls library ssl_tls13_client.linuxbsd.editor.x86_64.c,0,6,2,6
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics LargeIslandSplitter.linuxbsd.editor.x86_64.c,6,1,9,7
../samples/decompilations/godot/editor export codesign.linuxbsd.editor.x86_64.c,3,24,81,27
../samples/decompilations/godot/thirdparty mbedtls library pkwrite.linuxbsd.editor.x86_64.c,0,0,0,0 ../samples/decompilations/godot/thirdparty icu4c common ucnv_bld.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty thorvg src renderer sw_engine tvgSwMath.linuxbsd.editor.x86_64.c,0,1,0,1
../samples/decompilations/godot/scene 2d mesh_instance_2d.linuxbsd.editor.x86_64.c,15,8,34,23
../samples/decompilations/godot/core os keyboard.linuxbsd.editor.x86_64.c,0,0,16,0
../samples/decompilations/godot/drivers windows ip_windows.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules dds register_types.linuxbsd.editor.x86_64.c,3,0,3,3
../samples/decompilations/godot/thirdparty libktx lib filestream.linuxbsd.editor.x86_64.c,0,0,1,0
../samples/decompilations/godot/servers audio effects audio_effect_delay.linuxbsd.editor.x86_64.c,8,0,13,8
../samples/decompilations/godot/thirdparty freetype src pfr pfr.linuxbsd.editor.x86_64.c,7,8,23,15
../samples/decompilations/godot/modules jolt_physics spaces jolt_physics_direct_space_state_3d.linuxbsd.editor.x86_64.c,8,8,49,16
../samples/decompilations/godot/thirdparty zlib adler32.linuxbsd.editor.x86_64.c,0,0,5,0
../samples/decompilations/godot/scene 3d reflection_probe.linuxbsd.editor.x86_64.c,5,0,8,5
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Vehicle VehicleController.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libpng pngerror.linuxbsd.editor.x86_64.c,0,1,16,1
../samples/decompilations/godot/modules mbedtls packet_peer_mbed_dtls.linuxbsd.editor.x86_64.c,6,0,11,6
../samples/decompilations/godot/platform windows export export_plugin.linuxbsd.editor.x86_64.c,7,10,41,17
../samples/decompilations/godot/thirdparty pcre2 src pcre2_study_16.linuxbsd.editor.x86_64.c,0,4,30,4
../samples/decompilations/godot/modules godot_physics_3d godot_physics_server_3d.linuxbsd.editor.x86_64.c,4,14,53,18
../samples/decompilations/godot/modules vorbis audio_stream_ogg_vorbis.linuxbsd.editor.x86_64.c,16,9,42,25
../samples/decompilations/godot/drivers gles3 storage utilities.linuxbsd.editor.x86_64.c,0,6,30,6
../samples/decompilations/godot/thirdparty astcenc astcenc_diagnostic_trace.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor plugins root_motion_editor_plugin.linuxbsd.editor.x86_64.c,12,7,31,19
../samples/decompilations/godot/thirdparty freetype src base ftcid.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src dsp yuv_mips32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty amd-fsr2 ffx_fsr2.linuxbsd.editor.x86_64.c,8,3,18,11
../samples/decompilations/godot/modules websocket remote_debugger_peer_websocket.linuxbsd.editor.x86_64.c,2,3,7,5
../samples/decompilations/godot/thirdparty embree common simd sse.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor gui editor_scene_tabs.linuxbsd.editor.x86_64.c,11,12,27,23
../samples/decompilations/godot/thirdparty icu4c common uresdata.linuxbsd.editor.x86_64.c,0,1,8,1
../samples/decompilations/godot/modules jolt_physics shapes jolt_custom_motion_shape.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src dsp alpha_processing_sse41.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_statistics.linuxbsd.editor.x86_64.c,49,0,21,49
../samples/decompilations/godot/thirdparty icu4c i18n uspoof.linuxbsd.editor.x86_64.c,0,2,3,2
../samples/decompilations/godot/thirdparty icu4c common ustrfmt.linuxbsd.editor.x86_64.c,1,0,2,1
../samples/decompilations/godot/thirdparty jolt_physics Jolt Geometry ConvexHullBuilder2D.linuxbsd.editor.x86_64.c,0,1,12,1
../samples/decompilations/godot/thirdparty cvtt ConvectionKernels_Util.linuxbsd.editor.x86_64.c,0,0,3,0
../samples/decompilations/godot/servers debugger servers_debugger.linuxbsd.editor.x86_64.c,10,33,84,43
../samples/decompilations/godot/thirdparty jolt_physics Jolt Core RTTI.linuxbsd.editor.x86_64.c,0,0,19,0
../samples/decompilations/godot/thirdparty harfbuzz src hb-static.linuxbsd.editor.x86_64.c,3,18,63,21
../samples/decompilations/godot/scene 2d physics rigid_body_2d.linuxbsd.editor.x86_64.c,8,22,55,30
../samples/decompilations/godot/core templates command_queue_mt.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common uset_props.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/servers rendering dummy storage utilities.linuxbsd.editor.x86_64.c,0,4,7,4
../samples/decompilations/godot/core io resource_saver.linuxbsd.editor.x86_64.c,4,7,42,11
../samples/decompilations/godot/scene resources multimesh.linuxbsd.editor.x86_64.c,4,0,20,4
../samples/decompilations/godot/thirdparty glslang SPIRV SPVRemapper.linuxbsd.editor.x86_64.c,13,77,85,90
../samples/decompilations/godot/thirdparty icu4c common rbbistbl.linuxbsd.editor.x86_64.c,0,0,1,0
../samples/decompilations/godot/thirdparty harfbuzz src hb-subset-repacker.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/scene property_utils.linuxbsd.editor.x86_64.c,1,0,9,1
../samples/decompilations/godot/thirdparty pcre2 src pcre2_ucd_32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common ucnvhz.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules zip zip_reader.linuxbsd.editor.x86_64.c,3,1,16,4
../samples/decompilations/godot/thirdparty mbedtls library chachapoly.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src mux muxedit.linuxbsd.editor.x86_64.c,2,4,1,6
../samples/decompilations/godot/thirdparty icu4c common servls.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules camera camera_feed_linux.linuxbsd.editor.x86_64.c,6,9,18,15
../samples/decompilations/godot/thirdparty msdfgen core rasterization.linuxbsd.editor.x86_64.c,0,0,12,0
../samples/decompilations/godot/scene theme theme_db.linuxbsd.editor.x86_64.c,9,33,86,42
../samples/decompilations/godot/modules gltf editor editor_scene_importer_blend.linuxbsd.editor.x86_64.c,19,12,48,31
../samples/decompilations/godot/thirdparty mbedtls library padlock.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core string translation_domain.linuxbsd.editor.x86_64.c,3,11,30,14
../samples/decompilations/godot/core input input_map.linuxbsd.editor.x86_64.c,5,15,75,20
../samples/decompilations/godot/thirdparty icu4c common stringpiece.linuxbsd.editor.x86_64.c,0,1,2,1
../samples/decompilations/godot/servers audio effects audio_effect_distortion.linuxbsd.editor.x86_64.c,8,9,20,17
../samples/decompilations/godot/scene 3d multimesh_instance_3d.linuxbsd.editor.x86_64.c,5,0,6,5
../samples/decompilations/godot/servers rendering renderer_rd storage_rd forward_id_storage.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty embree common sys alloc.linuxbsd.editor.x86_64.c,0,3,1,3
../samples/decompilations/godot/thirdparty mbedtls library psa_crypto_mac.linuxbsd.editor.x86_64.c,8,0,1,8
../samples/decompilations/godot/core io image_loader.linuxbsd.editor.x86_64.c,8,6,32,14
../samples/decompilations/godot/servers audio effects audio_effect_compressor.linuxbsd.editor.x86_64.c,8,1,24,9
../samples/decompilations/godot/editor gui editor_file_dialog.linuxbsd.editor.x86_64.c,34,47,107,81
../samples/decompilations/godot/scene 2d navigation_agent_2d.linuxbsd.editor.x86_64.c,10,8,27,18
../samples/decompilations/godot/thirdparty icu4c common resbund.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/drivers windows file_access_windows_pipe.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty enet packet.linuxbsd.editor.x86_64.c,0,0,2,0
../samples/decompilations/godot/modules upnp upnp_miniupnp.linuxbsd.editor.x86_64.c,4,3,13,7
../samples/decompilations/godot/scene resources 3d importer_mesh.linuxbsd.editor.x86_64.c,15,39,130,54
../samples/decompilations/godot/editor plugins debugger_editor_plugin.linuxbsd.editor.x86_64.c,4,2,8,6
../samples/decompilations/godot/thirdparty mbedtls library x509_crt.linuxbsd.editor.x86_64.c,3,6,20,9
../samples/decompilations/godot/editor surface_upgrade_tool.linuxbsd.editor.x86_64.c,11,7,17,18
../samples/decompilations/godot/modules csg register_types.linuxbsd.editor.x86_64.c,0,0,9,0
../samples/decompilations/godot/scene animation tween.linuxbsd.editor.x86_64.c,10,6,31,16
../samples/decompilations/godot/thirdparty libwebp src dec io_dec.linuxbsd.editor.x86_64.c,0,1,15,1
../samples/decompilations/godot/servers rendering renderer_rd effects roughness_limiter.linuxbsd.editor.x86_64.c,0,4,17,4
../samples/decompilations/godot/scene 2d physics joints damped_spring_joint_2d.linuxbsd.editor.x86_64.c,6,0,15,6
../samples/decompilations/godot/servers rendering shader_warnings.linuxbsd.editor.x86_64.c,0,4,14,4
../samples/decompilations/godot/thirdparty libwebp src enc iterator_enc.linuxbsd.editor.x86_64.c,1,0,28,1
../samples/decompilations/godot/thirdparty recastnavigation Recast Source Recast.linuxbsd.editor.x86_64.c,2,2,14,4
../samples/decompilations/godot/scene gui texture_button.linuxbsd.editor.x86_64.c,6,2,9,8
../samples/decompilations/godot/thirdparty icu4c common cwchar.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty libwebp src dsp filters_msa.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/platform android export export.linuxbsd.editor.x86_64.c,0,0,3,0
../samples/decompilations/godot/servers rendering shader_include_db.linuxbsd.editor.x86_64.c,0,3,22,3
../samples/decompilations/godot/thirdparty mbedtls library poly1305.linuxbsd.editor.x86_64.c,0,0,2,0
../samples/decompilations/godot/core crypto hashing_context.linuxbsd.editor.x86_64.c,3,0,9,3
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Body BodyCreationSettings.linuxbsd.editor.x86_64.c,7,7,16,14
../samples/decompilations/godot/core string translation.linuxbsd.editor.x86_64.c,4,10,44,14
../samples/decompilations/godot/modules gltf register_types.linuxbsd.editor.x86_64.c,21,8,35,29
../samples/decompilations/godot/thirdparty libpng pngwio.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty freetype src base ftdebug.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules openxr extensions openxr_htc_vive_tracker_extension.linuxbsd.editor.x86_64.c,1,1,12,2
../samples/decompilations/godot/thirdparty miniupnpc src connecthostport.linuxbsd.editor.x86_64.c,2,4,4,6
../samples/decompilations/godot/servers audio audio_driver_dummy.linuxbsd.editor.x86_64.c,0,0,3,0
../samples/decompilations/godot/modules gltf extensions gltf_document_extension_convert_importer_mesh.linuxbsd.editor.x86_64.c,5,4,13,9
../samples/decompilations/godot/thirdparty icu4c common rbbirb.linuxbsd.editor.x86_64.c,0,3,2,3
../samples/decompilations/godot/editor plugins gizmos camera_3d_gizmo_plugin.linuxbsd.editor.x86_64.c,5,1,7,6
../samples/decompilations/godot/drivers gles3 rasterizer_scene_gles3.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor editor_resource_preview.linuxbsd.editor.x86_64.c,8,13,41,21
../samples/decompilations/godot/editor animation_track_editor_plugins.linuxbsd.editor.x86_64.c,15,24,34,39
../samples/decompilations/godot/scene resources text_file.linuxbsd.editor.x86_64.c,4,0,5,4
../samples/decompilations/godot/thirdparty vhacd src vhacdICHull.linuxbsd.editor.x86_64.c,1,25,22,26
../samples/decompilations/godot/thirdparty mbedtls library rsa.linuxbsd.editor.x86_64.c,5,3,10,8
../samples/decompilations/godot/thirdparty mbedtls library version_features.linuxbsd.editor.x86_64.c,0,0,1,0
../samples/decompilations/godot/thirdparty embree kernels bvh bvh_rotate.linuxbsd.editor.x86_64.c,5,0,2,5
../samples/decompilations/godot/scene 2d physics area_2d.linuxbsd.editor.x86_64.c,8,29,77,37
../samples/decompilations/godot/servers display_server.linuxbsd.editor.x86_64.c,3,8,58,11
../samples/decompilations/godot/thirdparty icu4c common unifilt.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty icu4c common resbund_cnv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core io udp_server.linuxbsd.editor.x86_64.c,7,1,23,8
../samples/decompilations/godot/thirdparty mbedtls library ecp.linuxbsd.editor.x86_64.c,0,25,34,25
../samples/decompilations/godot/core io packet_peer_dtls.linuxbsd.editor.x86_64.c,0,0,7,0
../samples/decompilations/godot/scene 3d physics physical_bone_3d.linuxbsd.editor.x86_64.c,5,5,23,10
../samples/decompilations/godot/editor gui editor_dir_dialog.linuxbsd.editor.x86_64.c,13,10,22,23
../samples/decompilations/godot/thirdparty mbedtls library bignum_core.linuxbsd.editor.x86_64.c,6,3,30,9
../samples/decompilations/godot/servers physics_server_2d_wrap_mt.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core debugger remote_debugger_peer.linuxbsd.editor.x86_64.c,2,3,10,5
../samples/decompilations/godot/thirdparty embree kernels common accelset.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules openxr extensions openxr_fb_foveation_extension.linuxbsd.editor.x86_64.c,0,1,8,1
../samples/decompilations/godot/thirdparty harfbuzz src OT Var VARC VARC.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor import resource_importer_shader_file.linuxbsd.editor.x86_64.c,7,29,71,36
../samples/decompilations/godot/editor export lipo.linuxbsd.editor.x86_64.c,2,6,22,8
../samples/decompilations/godot/thirdparty icu4c common ucharstrieiterator.linuxbsd.editor.x86_64.c,0,2,2,2
../samples/decompilations/godot/editor plugins abstract_polygon_2d_editor.linuxbsd.editor.x86_64.c,10,8,16,18
../samples/decompilations/godot/scene 3d skeleton_ik_3d.linuxbsd.editor.x86_64.c,5,4,20,9
../samples/decompilations/godot/modules openxr scene openxr_visibility_mask.linuxbsd.editor.x86_64.c,5,4,10,9
../samples/decompilations/godot/editor plugins sub_viewport_preview_editor_plugin.linuxbsd.editor.x86_64.c,10,2,15,12
../samples/decompilations/godot/thirdparty amd-fsr2 ffx_assert.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/thirdparty graphite src Intervals.linuxbsd.editor.x86_64.c,0,2,5,2
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision BroadPhase BroadPhaseBruteForce.linuxbsd.editor.x86_64.c,5,4,19,9
../samples/decompilations/godot/thirdparty mbedtls library psa_util.linuxbsd.editor.x86_64.c,0,0,2,0
../samples/decompilations/godot/scene 2d remote_transform_2d.linuxbsd.editor.x86_64.c,5,4,20,9
../samples/decompilations/godot/thirdparty pcre2 src pcre2_find_bracket_32.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/editor editor_undo_redo_manager.linuxbsd.editor.x86_64.c,4,7,37,11
../samples/decompilations/godot/thirdparty harfbuzz src hb-subset-plan.linuxbsd.editor.x86_64.c,39,184,618,223
../samples/decompilations/godot/modules openxr editor openxr_action_map_editor.linuxbsd.editor.x86_64.c,19,18,38,37
../samples/decompilations/godot/thirdparty icu4c common ustr_cnv.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules webp resource_saver_webp.linuxbsd.editor.x86_64.c,3,0,5,3
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Body BodyManager.linuxbsd.editor.x86_64.c,17,12,30,29
../samples/decompilations/godot/platform ios export export.linuxbsd.editor.x86_64.c,0,0,2,0
../samples/decompilations/godot/thirdparty libwebp sharpyuv sharpyuv_neon.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/platform web api api.linuxbsd.editor.x86_64.c,2,1,19,3
../samples/decompilations/godot/editor plugins embedded_process.linuxbsd.editor.x86_64.c,6,4,16,10
../samples/decompilations/godot/drivers unix ip_unix.linuxbsd.editor.x86_64.c,4,8,15,12
../samples/decompilations/godot/editor input_event_configuration_dialog.linuxbsd.editor.x86_64.c,15,16,27,31
../samples/decompilations/godot/core version_hash.gen.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules godot_physics_2d godot_step_2d.linuxbsd.editor.x86_64.c,4,2,16,6
../samples/decompilations/godot/thirdparty glslang glslang MachineIndependent RemoveTree.linuxbsd.editor.x86_64.c,9,0,3,9
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision Shape ConvexHullShape.linuxbsd.editor.x86_64.c,16,13,74,29
../samples/decompilations/godot/thirdparty libwebp src dsp lossless_sse2.linuxbsd.editor.x86_64.c,0,1,20,1
../samples/decompilations/godot/modules webxr webxr_interface_js.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules jolt_physics spaces jolt_layers.linuxbsd.editor.x86_64.c,0,3,7,3
../samples/decompilations/godot/thirdparty icu4c common loclikelysubtags.linuxbsd.editor.x86_64.c,4,4,14,8
../samples/decompilations/godot/scene main multiplayer_peer.linuxbsd.editor.x86_64.c,5,2,32,7
../samples/decompilations/godot/editor plugins material_editor_plugin.linuxbsd.editor.x86_64.c,30,6,17,36
../samples/decompilations/godot/thirdparty freetype src base ftpatent.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/modules mbedtls stream_peer_mbedtls.linuxbsd.editor.x86_64.c,6,0,11,6
../samples/decompilations/godot/scene resources 3d capsule_shape_3d.linuxbsd.editor.x86_64.c,5,1,12,6
../samples/decompilations/godot/thirdparty icu4c common uniset_closure.linuxbsd.editor.x86_64.c,1,2,7,3
../samples/decompilations/godot/thirdparty jolt_physics Jolt Physics Collision NarrowPhaseStats.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/core object ref_counted.linuxbsd.editor.x86_64.c,2,1,14,3
../samples/decompilations/godot/thirdparty harfbuzz src hb-map.linuxbsd.editor.x86_64.c,3,10,21,13
../samples/decompilations/godot/thirdparty openxr src external jsoncpp src lib_json json_reader.linuxbsd.editor.x86_64.c,8,41,82,49
../samples/decompilations/godot/thirdparty icu4c common locdistance.linuxbsd.editor.x86_64.c,0,1,4,1
../samples/decompilations/godot/servers navigation_server_3d.linuxbsd.editor.x86_64.c,12,5,38,17
../samples/decompilations/godot/editor editor_run_native.linuxbsd.editor.x86_64.c,10,5,12,15
../samples/decompilations/godot/editor plugins packed_scene_editor_plugin.linuxbsd.editor.x86_64.c,15,4,12,19
../samples/decompilations/godot/core math vector3.linuxbsd.editor.x86_64.c,0,0,0,0
../samples/decompilations/godot/platform linuxbsd tts_linux.linuxbsd.editor.x86_64.c,2,12,29,14
../samples/decompilations/godot/core io packed_data_container.linuxbsd.editor.x86_64.c,6,6,69,12
