File,for loops,while loops,do-while loops,total loops,total nodes
../samples/decompilations/coreutils/rerolled/rerolledsrc libcksum_avx512_a-cksum_avx512.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc printf.c,2,6,8,16,13117
../samples/decompilations/coreutils/rerolled/rerolledsrc ls.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib unictype libcoreutils_a-ctype_lower.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib unistr libcoreutils_a-u32-strcat.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc tail.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib unicase libcoreutils_a-tolower.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-c32isalnum.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledgnulib-tests localename.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-basename-lgpl.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-tmpdir.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc seq.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc unexpand.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-set-permissions.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-xstrtol-error.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-quotearg.c,5,2,5,12,14391
../samples/decompilations/coreutils/rerolled/rerolledgnulib-tests pthread-rwlock.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-nl_langinfo.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-memcoll.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-hard-locale.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc nohup.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc sha384sum-digest.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc pathchk.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-fflush.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib unistr libcoreutils_a-u32-chr.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc uptime.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-md5.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc ls-dir.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-write-any-file.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-cl-strtod.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-savedir.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-mbrtowc.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc sum-digest.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc who.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-u64.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-canonicalize.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib unistr libcoreutils_a-u8-uctomb.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-mktime.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-priv-set.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-getprogname.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc paste.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc dirname.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc base32-basenc.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-uinttostr.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledgnulib-tests test-localcharset.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-c-strtold.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-xdectoumax.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc uniq.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-targetdir.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-filenamecat-lgpl.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-backup-find.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-fadvise.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc nice.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc md5sum-digest.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib glthread libcoreutils_a-tls.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-tempname.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc env.c,4,3,13,20,10174
../samples/decompilations/coreutils/rerolled/rerolledlib unictype libcoreutils_a-ctype_alpha.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-unlinkdir.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-c32isupper.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-openat-proc.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc mkfifo.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-closeout.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc pwd.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib unictype libcoreutils_a-ctype_punct.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc cp.c,4,10,4,18,14545
../samples/decompilations/coreutils/rerolled/rerolledsrc stty.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-careadlinkat.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-crc.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-btowc.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc group-list.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-version-etc-fsf.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc sha1sum-digest.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc fold.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-xstrtoimax.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-areadlinkat-with-size.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-xalignalloc.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-fd-hook.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib malloc libcoreutils_a-dynarray_finalize.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledgnulib-tests locale.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-endian.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-sockets.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-freopen-safer.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-xalloc-die.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib malloc libcoreutils_a-dynarray_resize.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc ls-vdir.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-mbszero.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-buffer-lcm.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc blake2 cksum-b2sum.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc id.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledgnulib-tests xgetcwd.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledgnulib-tests unistr u32-set.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-fseterr.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-c32width.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-xasprintf.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-c32isblank.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-xprintf.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-unistd.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-human.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-mbsrtowcs.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-ialloc.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc ls-ls.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-malloca.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledgnulib-tests c32tob.c,0,0,0,0,1
../samples/decompilations/coreutils/rerolled/rerolledsrc pr.c,3,12,36,51,20975
../samples/decompilations/coreutils/rerolled/rerolledlib libcoreutils_a-full-read.c,0,0,0,0,1
