File,for loops,while loops,do-while loops,total
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-e_rc4_hmac_md5.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers libcommon-lib-ciphercommon_gcm.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test shlibloadtest-bin-shlibloadtest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_stream_map.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers libcrypto-lib-defltprov.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto objects libcrypto-lib-obj_dat.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto lhash libcrypto-lib-lh_stats.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dh libcrypto-lib-dh_key.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers quicapitest-bin-noisydgrambio.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-shlib-ec_print.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz client-test-bin-test-corpus.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ess libcrypto-shlib-ess_asn1.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto idea libcrypto-lib-i_ofb64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-i2d_evp.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-tlssrp_depr.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-tasn_utl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bf libcrypto-shlib-bf_cfb64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-x509_txt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-lib-bss_sock.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-e_rc5.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz asn1-test-bin-test-corpus.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto store libcrypto-shlib-store_init.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto aes libcrypto-lib-aes_wrap.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test dhtest-bin-dhtest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_store-bin-buildtest_store.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rand libcrypto-shlib-rand_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-shlib-cms_rsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_aes-bin-buildtest_aes.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_pmeth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-p5_crpt2.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz provider-test-bin-provider.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test pbelutest-bin-pbelutest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ml_dsa libcrypto-lib-ml_dsa_key_compress.c,0,0,0,0
../samples/decompilations/rerolled/openssl/engines ossltest-dso-e_ossltest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rc4 liblegacy-lib-rc4-md5-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cmp libcrypto-lib-cmp_util.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-shlib-tb_cipher.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cast libcrypto-shlib-c_skey.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cmp libcrypto-shlib-cmp_status.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations exchange libdefault-lib-dh_exch.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-lib-ssl_rsa_legacy.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-dhparam.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-legacy_wp.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-asn1_parse.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto async arch libcrypto-lib-async_win.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-asn_moid.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-c_alld.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cmp libcrypto-lib-cmp_ctx.c,2,0,0,2
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_group_ac.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers libdefault-lib-cipher_aes_cbc_hmac_sha1_hw.c,11,3,7,21
../samples/decompilations/rerolled/openssl/fuzz server-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ess libcrypto-lib-ess_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_aaa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto des libcrypto-lib-fcrypt_b.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ml_dsa libcrypto-shlib-ml_dsa_sign.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-lib-cms_rsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations macs libdefault-lib-gmac_prov.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-x_x509.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test evp_pkey_provided_test-bin-evp_pkey_provided_test.c,4,9,3,16
../samples/decompilations/rerolled/openssl/crypto ui libcrypto-lib-ui_lib.c,15,4,0,19
../samples/decompilations/rerolled/openssl/providers implementations ciphers libcommon-lib-ciphercommon.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-shlib-rsa_saos.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-shlib-bio_addr.c,6,1,1,8
../samples/decompilations/rerolled/openssl/crypto pkcs7 libcrypto-lib-pk7_asn1.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-shlib-rsa_prn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test asn1_decode_test-bin-asn1_decode_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl record methods libssl-lib-ssl3_meth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers quic_radix_test-bin-ssltestlib.c,6,7,12,25
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-shlib-ecp_nistz256.c,7,3,18,28
../samples/decompilations/rerolled/openssl/crypto aes libcrypto-lib-aesni-sha256-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-pcy_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto aes libcrypto-shlib-aes_misc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto thread arch libcrypto-shlib-thread_win.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_trace.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test pkcs7_test-bin-pkcs7_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test ocspapitest-bin-ocspapitest.c,1,0,0,1
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-p_legacy.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ui libcrypto-lib-ui_util.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs7 libcrypto-shlib-pk7_doit.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test versions-bin-versions.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dh libcrypto-shlib-dh_check.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test helpers quicapitest-bin-ssltestlib.c,6,7,12,25
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-threads_win.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl rio libssl-lib-rio_notifier.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-lib-ssl_cert.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-shlib-bn_add.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-tasn_dec.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_rcidm.c,16,3,1,20
../samples/decompilations/rerolled/openssl/crypto sm2 libcrypto-lib-sm2_sign.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-shlib-bf_prefix.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test destest-bin-destest.c,12,0,5,17
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-x_name.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-lib-ecp_mont.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test sha_test-bin-sha_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto encode_decode libcrypto-lib-encoder_meth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ocsp libcrypto-shlib-ocsp_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-shlib-quic_record_tx.c,1,5,7,13
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-lib-tb_eckey.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto camellia libcrypto-lib-cmll_ctr.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-shlib-bio_cb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-lib-ecx_backend.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-ssl_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto siphash libcrypto-lib-siphash.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_ecdh-bin-buildtest_ecdh.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test dtlstest-bin-dtlstest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-shlib-p12_key.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec curve448 arch_32 libcrypto-lib-f_impl32.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_ossl.c,1,1,3,5
../samples/decompilations/rerolled/openssl/crypto ec curve448 libcrypto-lib-curve448_tables.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test bio_base64_test-bin-bio_base64_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto engine libcrypto-shlib-eng_openssl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test provider_default_search_path_test-bin-provider_default_search_path_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-lib-param_build_set.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-lib-bss_log.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-p_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto thread arch libssl-shlib-thread_none.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ct libcrypto-shlib-ct_x509v3.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_hpke-bin-buildtest_hpke.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ct libcrypto-lib-ct_b64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-nseq.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-log.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-apps.c,9,13,22,44
../samples/decompilations/rerolled/openssl/apps openssl-bin-pkeyutl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-initthread.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_pmaps.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-t_x509.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ocsp libcrypto-lib-ocsp_asn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-lib-bss_dgram_pair.c,5,2,5,12
../samples/decompilations/rerolled/openssl/crypto thread libcrypto-lib-api.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-shlib-tls13_enc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-lib-ec_check.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations exchange libdefault-lib-kdf_exch.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-opt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto md5 libcrypto-lib-md5_one.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto property libcrypto-shlib-property_string.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-shlib-ecx_key.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test endecode_test-bin-endecode_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto thread arch libcrypto-lib-thread_posix.c,2,0,0,2
../samples/decompilations/rerolled/openssl/crypto bio libcrypto-shlib-bss_dgram_pair.c,5,2,5,12
../samples/decompilations/rerolled/openssl/crypto dso libcrypto-shlib-dso_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib ca_internals_test-bin-app_libctx.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test provider_pkey_test-bin-fake_rsaprov.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-shlib-ecp_mont.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto seed libcrypto-lib-seed_ofb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_rstream.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto cms libcrypto-lib-cms_ec.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto thread libcrypto-lib-arch.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test x509aux-bin-x509aux.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto encode_decode libcrypto-lib-decoder_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_dsa-bin-buildtest_dsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto aes libcrypto-shlib-vpaes-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps lib libapps-lib-app_x509.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-bio_asn1.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-t_acert.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-names.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-lib-o_fopen.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto hashtable libcrypto-shlib-hashfunc.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto camellia libcrypto-lib-cmll_ofb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-keymgmt_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-genrsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-v3_pcia.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-a_octet.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-pmeth_gn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz client-test-bin-client.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations rands libdefault-lib-drbg_hmac.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-shlib-ec_backend.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test chacha_internal_test-bin-chacha_internal_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-lib-a_digest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dsa libcrypto-lib-dsa_prn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_cmac-bin-buildtest_cmac.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test param_build_test-bin-param_build_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test crltest-bin-crltest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto conf libcrypto-lib-conf_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_audit_id.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-lib-sleep.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dsa libcrypto-shlib-dsa_prn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-x_algor.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-x509.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-v3_pcons.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-x_all.c,2,0,0,2
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-shlib-ec_check.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec curve448 arch_64 libcrypto-lib-f_impl64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto md5 liblegacy-lib-md5_dgst.c,3,0,3,6
../samples/decompilations/rerolled/openssl/crypto cmp libcrypto-shlib-cmp_asn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-mac_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz dtlsclient-test-bin-test-corpus.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto buffer libcrypto-lib-buffer.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto chacha libcrypto-shlib-chacha-x86_64.c,3,9,48,60
../samples/decompilations/rerolled/openssl/ssl rio libssl-shlib-rio_notifier.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-a_strex.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz quic-srtm-test-bin-quic-srtm.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto mdc2 libcrypto-lib-mdc2dgst.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test evp_kdf_test-bin-evp_kdf_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz quic-client-test-bin-quic-client.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-v3_group_ac.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test quic_qlog_test-bin-quic_qlog_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-cpt_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_sda.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-lib-encode.c,1,3,5,9
../samples/decompilations/rerolled/openssl/test danetest-bin-danetest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ffc libcrypto-lib-ffc_params.c,2,1,0,3
../samples/decompilations/rerolled/openssl/crypto lhash libcrypto-shlib-lh_stats.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-x509_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl record libssl-lib-rec_layer_d1.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rc2 libcrypto-lib-rc2_skey.c,1,0,4,5
../samples/decompilations/rerolled/openssl/crypto bn libcrypto-shlib-bn_sqrt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz slh-dsa-test-bin-slh-dsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-lib-self_test_core.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-v3_genn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-o_time.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test evp_libctx_test-bin-evp_libctx_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_wire.c,3,0,9,12
../samples/decompilations/rerolled/openssl/providers implementations ciphers liblegacy-lib-cipher_rc4_hmac_md5.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-e_seed.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-pkey.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ct libcrypto-shlib-ct_log.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test rpktest-bin-rpktest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto tls13secretstest-bin-quic_vlint.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations rands seeding libdefault-lib-rand_cpu_x86.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test membio_test-bin-membio_test.c,2,0,0,2
../samples/decompilations/rerolled/openssl/crypto rand libcrypto-shlib-rand_meth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-shlib-quic_tls.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-mem_sec.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-d2i_pu.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dso libcrypto-shlib-dso_vms.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_chk.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl record methods libssl-lib-tls_common.c,3,6,18,27
../samples/decompilations/rerolled/openssl/fuzz dtlsserver-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test cmp_server_test-bin-cmp_server_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto aes libcrypto-shlib-aes_ofb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test rand_status_test-bin-rand_status_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto modes libcrypto-lib-aesni-gcm-x86_64.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl quic libssl-lib-quic_demux.c,2,5,3,10
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-lib-ec_print.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-e_bf.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto modes libcrypto-shlib-cts128.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-shlib-pem_x509.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test testutil libtestutil-lib-tests.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rand libcrypto-lib-rand_meth.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-shlib-x_pubkey.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz cms-test-bin-test-corpus.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto x509 libcrypto-lib-v3_conf.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test tls13secretstest-bin-tls13secretstest.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-shlib-p12_utl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto property libcrypto-shlib-defn_cache.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test cipher_overhead_test-bin-cipher_overhead_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations ciphers libcommon-lib-ciphercommon_block.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-init.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-e_rc4.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_x931.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto modes libcrypto-shlib-cfb128.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-asn1_err.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-a_i2d_fp.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-shlib-p12_crpt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pkcs12 libcrypto-shlib-p12_add.c,0,0,0,0
../samples/decompilations/rerolled/openssl/ssl libssl-lib-ssl_ciph.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dh libcrypto-shlib-dh_prn.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rand libcrypto-lib-rand_lib.c,1,0,1,2
../samples/decompilations/rerolled/openssl/fuzz ml-dsa-test-bin-ml-dsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto legacy-dso-ctype.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers common libdefault-lib-capabilities.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations encode_decode libdefault-lib-endecoder_common.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto libcrypto-shlib-info.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations keymgmt libdefault-lib-ecx_kmgmt.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto idea libcrypto-shlib-i_ecb.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto aria libcrypto-lib-aria.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz pem-test-bin-pem.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test evp_extra_test-bin-evp_extra_test.c,17,3,11,31
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-e_des.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test x509_acert_test-bin-x509_acert_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-shlib-pem_pkey.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto asn1 libcrypto-shlib-a_print.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto thread libcrypto-lib-internal.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto dso libcrypto-shlib-dso_openssl.c,0,0,0,0
../samples/decompilations/rerolled/openssl/fuzz cmp-test-bin-fuzz_rand.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-shlib-pem_xaux.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto evp libcrypto-shlib-exchange.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto ec libcrypto-lib-ec_lib.c,0,0,0,0
../samples/decompilations/rerolled/openssl/apps openssl-bin-gendsa.c,0,0,0,0
../samples/decompilations/rerolled/openssl/providers implementations storemgmt libdefault-lib-file_store.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test servername_test-bin-servername_test.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto pem libcrypto-lib-pem_sign.c,0,0,0,0
../samples/decompilations/rerolled/openssl/test buildtest_c_provider-bin-buildtest_provider.c,0,0,0,0
../samples/decompilations/rerolled/openssl/crypto rsa libcrypto-lib-rsa_mp.c,1,0,1,2
../samples/decompilations/rerolled/openssl/crypto modes libcrypto-shlib-cbc128.c,2,0,3,5
